UniqueID,DateOfBite,Species,Breed,Age,Gender,SpayNeuter,Borough,ZipCode
5804,May 13 2017,DOG,Papillon,6,M,true,Manhattan,10011
5805,May 05 2017,DOG,MIXED BREED,6,M,true,Manhattan,10031
5806,May 17 2017,DOG,Chihuahua Crossbreed,2,F,false,Manhattan,10018
5807,May 17 2017,DOG,Jack Russ,3,F,true,Manhattan,10027
5808,May 17 2017,DOG,,,U,false,Manhattan,
5809,May 18 2017,DOG,Golden Retriever,,U,false,Manhattan,
5810,May 05 2017,DOG,Pit Bull,,U,false,Manhattan,
5811,May 19 2017,DOG,Labrador Retriever,5,M,true,Manhattan,10065
5812,May 21 2017,DOG,,,U,false,Manhattan,10025
5813,May 11 2017,DOG,AFRICAN BOERBOEL,3,M,false,Manhattan,10025
5814,May 17 2017,DOG,TERRIER,,U,false,Manhattan,
5815,May 11 2017,DOG,Mixed/Other,11M,M,false,Manhattan,10003
5816,May 21 2017,DOG,,,U,false,Manhattan,10452
5817,May 19 2017,DOG,Boxer,,U,false,Manhattan,
5818,May 21 2017,DOG,Shih Tzu,,U,false,Manhattan,10011
5819,May 22 2017,DOG,MIXED BREED,8,F,true,Manhattan,
5820,May 19 2017,DOG,Labrador Retriever,4MTHS,M,false,Manhattan,10039
5821,May 20 2017,DOG,Pug,12Y,M,false,Manhattan,10128
5822,May 20 2017,DOG,Pit Bull,,F,false,Manhattan,
5823,May 22 2017,DOG,Mixed/Other,8,F,true,Manhattan,10024
5824,May 21 2017,DOG,UNKNOWN,,U,false,Manhattan,10003
5825,May 23 2017,DOG,"Jindo Dog,",10 MTHS,F,true,Manhattan,10023
5826,May 20 2017,DOG,MASTIFF,2,F,false,Manhattan,
5827,May 23 2017,DOG,Pomeranian,10M,M,true,Manhattan,
5828,May 20 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,M,false,Manhattan,10029
5829,May 21 2017,DOG,Pit Bull,9,M,true,Manhattan,10040
5830,May 07 2017,DOG,,,U,false,Manhattan,10128
5831,April 18 2017,DOG,Labradoodle,,U,false,Manhattan,10065
5832,May 13 2017,DOG,,,U,false,Manhattan,10128
5833,May 23 2017,DOG,Pit Bull,,U,false,Manhattan,10034
5834,May 23 2017,DOG,German Shepherd,,U,false,Manhattan,10029
5835,May 20 2017,DOG,Great Dane,,U,false,Manhattan,
5836,May 22 2017,DOG,Chihuahua,,U,false,Manhattan,
5837,May 24 2017,DOG,TERRIER,3,M,false,Manhattan,10031
5838,May 24 2017,DOG,PLOTT HOUND,4M,M,true,Manhattan,10016
5839,May 24 2017,DOG,Labrador Retriever,2,F,false,Manhattan,
5840,May 24 2017,DOG,Chihuahua,4,F,false,Manhattan,10029
5841,May 25 2017,DOG,,,U,false,Manhattan,
5842,May 25 2017,DOG,Pit Bull,12,F,false,Manhattan,10128
5843,May 27 2017,DOG,CATAHOULA TERRIER MIX,2,F,true,Manhattan,10016
5844,May 27 2017,DOG,Dachshund Smooth Coat,,U,false,Manhattan,10038
5845,May 29 2017,DOG,,5,M,false,Manhattan,10035
5846,May 27 2017,DOG,,,U,false,Manhattan,
5847,June 01 2017,DOG,Bichon Frise,9,M,true,Manhattan,11209
5848,May 30 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3,M,true,Manhattan,10029
5849,May 28 2017,DOG,STAFFORDSHIRE MIX,6,M,true,Manhattan,10013
5850,May 27 2017,DOG,Shiba Inu,,U,false,Manhattan,10014
5851,May 30 2017,DOG,Mixed/Other,,U,false,Manhattan,
5852,June 02 2017,DOG,Bull dog,7,M,true,Manhattan,10028
5853,June 01 2017,DOG,Clumber Spaniel,11,M,true,Manhattan,10024
5854,May 24 2017,DOG,Jack Russ,,U,false,Manhattan,
5855,May 24 2017,DOG,Jack Russ,,U,false,Manhattan,10030
5856,June 03 2017,DOG,Pit Bull,2,M,false,Manhattan,10002
5857,June 03 2017,DOG,,,U,false,Manhattan,
5858,June 03 2017,DOG,,,U,false,Manhattan,10065
5859,June 03 2017,DOG,Pit Bull,,U,false,Manhattan,10003
5860,June 02 2017,DOG,Pit Bull,,U,false,Manhattan,
5861,June 02 2017,DOG,Pit Bull,,U,false,Manhattan,10023
5862,May 25 2017,DOG,,,M,false,Manhattan,10027
5863,June 06 2017,DOG,Bull dog,1,M,true,Manhattan,10007
5864,June 07 2017,DOG,Australian Shepherd,6M,F,true,Manhattan,10004
5865,June 08 2017,DOG,TERRIER,,U,false,Manhattan,10040
5866,June 08 2017,DOG,TERRIER MIX,3,M,true,Manhattan,10011
5867,June 09 2017,DOG,Pit Bull,3,U,true,Manhattan,10023
5868,June 09 2017,DOG,West High White Terrier,6,M,true,Manhattan,10023
5869,June 12 2017,DOG,POMERANIAN MIX,9,M,true,Manhattan,10032
5870,June 10 2017,DOG,CHIHUAHUA MIX,6,F,true,Manhattan,
5871,June 02 2017,DOG,Chihuahua,,U,false,Manhattan,10009
5872,June 11 2017,DOG,American Pit Bull Terrier/Pit Bull,,U,false,Manhattan,10029
5873,June 06 2017,DOG,Shih Tzu,8,M,true,Manhattan,
5874,June 10 2017,DOG,Weimaraner,3,F,true,Manhattan,
5875,June 12 2017,DOG,Wheaton Terrier,3,F,true,Manhattan,10128
5876,June 06 2017,DOG,Pit Bull,10,M,true,Manhattan,10037
5877,June 11 2017,DOG,Wheaton Terrier,,M,false,Manhattan,10028
5878,June 11 2017,DOG,Boston Terrier,5Y,F,true,Manhattan,10028
5879,June 10 2017,DOG,,,U,false,Manhattan,
5880,June 14 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,true,Manhattan,10029
5881,June 11 2017,DOG,,,U,false,Manhattan,
5882,June 15 2017,DOG,Weimaraner,,U,false,Manhattan,
5883,June 16 2017,DOG,UNKNOWN,,U,false,Manhattan,
5884,June 07 2017,DOG,TERRIER MIX,8,M,true,Manhattan,10038
5885,June 02 2017,DOG,Mixed/Other,8,M,true,Manhattan,10003
5886,May 14 2017,DOG,,,U,false,Manhattan,10024
5887,May 21 2017,DOG,Australian Shepherd,2,F,true,Manhattan,10019
5888,April 23 2017,DOG,,,U,false,Manhattan,10024
5889,May 15 2017,DOG,Doberman Pinscher,6,F,true,Manhattan,10025
5890,June 18 2017,DOG,,,U,false,Manhattan,10030
5891,June 09 2017,DOG,Pit Bull,,U,false,Manhattan,10033
5892,June 17 2017,DOG,American Pit Bull Mix / Pit Bull Mix,6,M,true,Manhattan,10023
5893,June 16 2017,DOG,,,U,false,Manhattan,
5894,June 18 2017,DOG,American Pit Bull Mix / Pit Bull Mix,8,M,true,Manhattan,10024
5895,June 16 2017,DOG,"Schnauzer, Giant",2,M,true,Manhattan,10040
5896,June 09 2017,DOG,Mixed/Other,5,M,false,Manhattan,10025
5897,June 20 2017,DOG,FRENCH BULLDOG/ STAFFORSHIRE TERRIER MIX,4,F,true,Manhattan,10003
5898,June 16 2017,DOG,"Bull Dog, English",6,M,true,Manhattan,10003
5899,June 16 2017,DOG,MIXED,6Y,F,true,Manhattan,
5900,June 17 2017,DOG,"Bull Dog, English",2,M,true,Manhattan,10025
5901,June 04 2017,DOG,,,U,false,Manhattan,10019
5902,June 20 2017,DOG,Pit Bull,3,F,false,Manhattan,10032
5903,April 04 2017,DOG,Pit Bull,,U,false,Manhattan,10011
5904,June 18 2017,DOG,,,U,false,Manhattan,
5905,June 16 2017,DOG,Shih Tzu,3,F,true,Manhattan,10029
5906,June 15 2017,DOG,TERRIER MIX,1,F,true,Manhattan,10013
5907,May 11 2017,DOG,,,U,false,Manhattan,10025
5908,June 21 2017,DOG,Jack Russ,6,M,false,Manhattan,
5909,June 25 2017,DOG,German Shepherd,8M,U,false,Manhattan,10022
5910,June 24 2017,DOG,Greyhound,11,M,false,Manhattan,10040
5911,May 04 2017,DOG,Pit Bull,3,F,false,Manhattan,10009
5912,June 26 2017,DOG,Beagle,,U,false,Manhattan,
5913,June 06 2017,DOG,Siberian Husky,11 MTHS,M,false,Manhattan,10005
5914,June 23 2017,DOG,Pit Bull,,U,false,Manhattan,10025
5915,June 22 2017,DOG,"Poodle, Standard",8,M,false,Manhattan,10002
5916,June 24 2017,DOG,Cocker Spaniel,11,F,false,Manhattan,
5917,June 23 2017,DOG,Siberian Husky,5,F,true,Manhattan,10019
5918,June 03 2017,DOG,Pit Bull,,U,false,Manhattan,10002
5919,June 25 2017,DOG,Pit Bull,,M,false,Manhattan,10032
5920,June 27 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,false,Manhattan,10031
5921,June 27 2017,DOG,Pit Bull,,U,false,Manhattan,10026
5922,June 22 2017,DOG,Labrador Retriever,6M,M,true,Manhattan,10029
5923,June 28 2017,DOG,,,U,false,Manhattan,10002
5924,June 28 2017,DOG,Chihuahua,,U,false,Manhattan,10031
5925,June 27 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,true,Manhattan,10002
5926,June 29 2017,DOG,UNKNOWN,,U,false,Manhattan,
5927,June 30 2017,DOG,Pit Bull,2,M,false,Manhattan,
5928,July 01 2017,DOG,,,U,false,Manhattan,10035
5929,June 29 2017,DOG,Bull dog,,U,false,Manhattan,10128
5930,June 29 2017,DOG,Miniature Pinscher,2,M,true,Manhattan,
5931,June 29 2017,DOG,Pit Bull,,U,false,Manhattan,10009
5932,June 28 2017,DOG,Shih Tzu,,U,false,Manhattan,
5933,June 28 2017,DOG,German Shepherd,,U,false,Manhattan,
5934,May 18 2017,DOG,Akita,5,M,true,Manhattan,
5935,June 30 2017,DOG,Bichon Frise,6,M,true,Manhattan,10029
5936,July 02 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,false,Manhattan,10029
5937,July 03 2017,DOG,"Collie, Border",,U,false,Manhattan,10019
5938,July 04 2017,DOG,,,U,false,Manhattan,10019
5939,July 04 2017,DOG,PUGGLE,6,M,true,Manhattan,10028
5940,July 04 2017,DOG,Jack Russ,2,F,false,Manhattan,10029
5941,July 03 2017,DOG,Maltese,,U,false,Manhattan,
5942,June 14 2017,DOG,Bull dog,2,M,true,Manhattan,10025
5943,July 05 2017,DOG,,,U,false,Manhattan,10036
5944,June 27 2017,DOG,"Poodle, Standard",,U,false,Manhattan,10023
5945,July 05 2017,DOG,Labrador Retriever,15,F,false,Manhattan,
5946,July 05 2017,DOG,Golden Retriever,,U,false,Manhattan,10019
5947,July 07 2017,DOG,Mixed/Other,,U,false,Manhattan,
5948,July 06 2017,DOG,Tibetan Terrier,5,M,true,Manhattan,10065
5949,June 27 2017,DOG,,,U,false,Manhattan,10028
5950,July 09 2017,DOG,,,U,false,Manhattan,10037
5951,July 11 2017,DOG,,,U,false,Manhattan,
5952,July 09 2017,DOG,PIT BULL MIX,3,M,true,Manhattan,10025
5953,June 20 2017,DOG,TERRIER,,M,false,Manhattan,10002
5954,July 09 2017,DOG,Yorkshire Terrier,8,M,false,Manhattan,10011
5955,July 08 2017,DOG,RETREIVER,,U,false,Manhattan,
5956,July 08 2017,DOG,,,U,false,Manhattan,
5957,July 10 2017,DOG,Shih Tzu,,U,false,Manhattan,
5958,July 02 2017,DOG,Shih Tzu,8,M,true,Manhattan,10013
5959,July 08 2017,DOG,TERRIER,1,F,true,Manhattan,10013
5960,July 08 2017,DOG,Chihuahua,3,F,true,Manhattan,10033
5961,July 07 2017,DOG,Pit Bull,1,M,false,Manhattan,10029
5962,July 03 2017,DOG,SHIH TZU/ COCKER SPANIEL,4,M,true,Manhattan,10029
5963,July 13 2017,DOG,American Pit Bull Mix / Pit Bull Mix,4,M,false,Manhattan,10039
5964,July 12 2017,DOG,,,U,false,Manhattan,10025
5965,July 06 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,false,Manhattan,
5966,July 11 2017,DOG,Pit Bull,,U,false,Manhattan,10026
5967,July 15 2017,DOG,Yorkshire Terrier,5,M,true,Manhattan,10030
5968,July 17 2017,DOG,,,U,false,Manhattan,
5969,July 03 2017,DOG,Maltese,,U,false,Manhattan,
5970,July 14 2017,DOG,,,U,false,Manhattan,10014
5971,July 07 2017,DOG,Jack Russ,,U,false,Manhattan,10065
5972,July 17 2017,DOG,,,U,false,Manhattan,10029
5973,July 15 2017,DOG,American Pit Bull Terrier/Pit Bull,4,M,false,Manhattan,
5974,July 16 2017,DOG,CHIHUAHUA SH/ RAT TERRIER,3,M,true,Manhattan,
5975,July 18 2017,DOG,TERRIER MIX,11,M,true,Manhattan,10026
5976,July 16 2017,DOG,"Schnauzer, Miniature",13,F,true,Manhattan,10004
5977,July 17 2017,DOG,SHEPHERD,,U,false,Manhattan,10028
5978,July 17 2017,DOG,Dachshund Smooth Coat,4M,M,false,Manhattan,10010
5979,July 17 2017,DOG,Boxer,,U,false,Manhattan,10033
5980,July 19 2017,DOG,MINIATURE LABRADOODLE,9M,F,true,Manhattan,10028
5981,July 19 2017,DOG,Shih Tzu,4,M,false,Manhattan,10016
5982,July 21 2017,DOG,Bull dog,,M,false,Manhattan,10075
5983,July 22 2017,DOG,"Bull Dog, English",3,M,false,Manhattan,10019
5984,July 20 2017,DOG,Bull Terrier,,U,false,Manhattan,10023
5985,July 24 2017,DOG,PARSON RUSSELL TERRIER,12,F,false,Manhattan,10065
5986,July 24 2017,DOG,Labrador Retriever Crossbreed,,U,false,Manhattan,10023
5987,July 24 2017,DOG,,,U,false,Manhattan,10022
5988,July 06 2017,DOG,Cane Corso,,U,false,Manhattan,10030
5989,July 06 2017,DOG,Cane Corso,,U,false,Manhattan,10030
5990,July 20 2017,DOG,Pit Bull,,U,false,Manhattan,10009
5991,July 23 2017,DOG,,,U,false,Manhattan,10022
5992,July 24 2017,DOG,Bull Terrier,,M,false,Manhattan,
5993,July 22 2017,DOG,Pit Bull,,U,false,Manhattan,
5994,July 23 2017,DOG,,,U,false,Manhattan,10016
5995,July 21 2017,DOG,German Shepherd,1,M,false,Manhattan,10034
5996,July 22 2017,DOG,American Pit Bull Mix / Pit Bull Mix,7,M,false,Manhattan,
5997,July 22 2017,DOG,American Pit Bull Mix / Pit Bull Mix,7,M,false,Manhattan,
5998,July 25 2017,DOG,Pit Bull,1,F,false,Manhattan,10003
5999,July 27 2017,DOG,Australian Shepherd,5,F,true,Manhattan,
6000,July 26 2017,DOG,Mixed/Other,,U,false,Manhattan,
6001,July 21 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,false,Manhattan,10029
6002,July 16 2017,DOG,Pit Bull,,M,false,Manhattan,10031
6003,July 30 2017,DOG,Yorkshire Terrier Crossbreed,2,M,false,Manhattan,10029
6004,July 27 2017,DOG,Great Dane,,U,false,Manhattan,10032
6005,July 28 2017,DOG,American Pit Bull Mix / Pit Bull Mix,,U,false,Manhattan,10012
6006,July 29 2017,DOG,Chihuahua,,U,false,Manhattan,10128
6007,July 29 2017,DOG,,,U,false,Manhattan,
6008,July 22 2017,DOG,,,U,false,Manhattan,
6009,July 24 2017,DOG,,,U,false,Manhattan,
6010,July 30 2017,DOG,,,U,false,Manhattan,10022
6011,July 23 2017,DOG,,,U,false,Manhattan,
6012,July 31 2017,DOG,,,U,false,Manhattan,10039
6013,July 28 2017,DOG,,,U,false,Manhattan,10024
6014,August 02 2017,DOG,TERRIER MIX,,F,false,Manhattan,10023
6015,July 12 2017,DOG,Havanese,5,M,true,Manhattan,
6016,August 03 2017,DOG,Labrador Retriever,,U,false,Manhattan,10019
6017,August 02 2017,DOG,American Pit Bull Terrier/Pit Bull,,M,false,Manhattan,10128
6018,August 02 2017,DOG,Pit Bull,,U,false,Manhattan,
6019,August 01 2017,DOG,,,U,false,Manhattan,
6020,July 25 2017,DOG,SHEPARD MIX,2,M,false,Manhattan,
6021,August 01 2017,DOG,BORDER COLLIE/LAB,8,F,true,Manhattan,10040
6022,July 22 2017,DOG,Pit Bull,,U,false,Manhattan,10032
6023,August 06 2017,DOG,Australian Shepherd,1,M,true,Manhattan,10010
6024,August 06 2017,DOG,Wheaton Terrier,,M,false,Manhattan,
6025,August 04 2017,DOG,,,U,false,Manhattan,
6026,August 05 2017,DOG,,,U,false,Manhattan,10033
6027,August 05 2017,DOG,,,U,false,Manhattan,
6028,August 05 2017,DOG,AUSTRALIAN CATTLE DOG,6,M,true,Manhattan,10009
6029,August 05 2017,DOG,,,U,false,Manhattan,
6030,August 08 2017,DOG,UNKNOWN,,U,false,Manhattan,10011
6031,August 04 2017,DOG,Chihuahua Crossbreed,4,M,true,Manhattan,10031
6032,August 07 2017,DOG,,,U,false,Manhattan,10014
6033,August 08 2017,DOG,TERRIER MIX,7,M,true,Manhattan,10013
6034,August 04 2017,DOG,Chihuahua Crossbreed,,U,false,Manhattan,10024
6035,August 09 2017,DOG,Pekingese,,U,false,Manhattan,10002
6036,August 09 2017,DOG,Boston Terrier,9,M,true,Manhattan,10028
6037,August 09 2017,DOG,,8,M,true,Manhattan,10028
6038,August 10 2017,DOG,Cotton De Tulear,3,M,true,Manhattan,10024
6039,August 09 2017,DOG,American Staffordshire Terrier,2,M,false,Manhattan,10029
6040,August 08 2017,DOG,TERRIER MIX,8,M,true,Manhattan,10021
6041,August 12 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,false,Manhattan,
6042,August 12 2017,DOG,Golden Retriever,,U,false,Manhattan,10023
6043,August 08 2017,DOG,Siberian Husky,2,M,true,Manhattan,10040
6044,August 11 2017,DOG,,,U,false,Manhattan,
6045,August 10 2017,DOG,SHARPEI/ BRITTANY,1,M,true,Manhattan,10003
6046,August 13 2017,DOG,,,U,false,Manhattan,10036
6047,August 12 2017,DOG,Pit Bull,7,M,false,Manhattan,
6048,August 12 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,false,Manhattan,
6049,August 14 2017,DOG,Chihuahua,,U,false,Manhattan,10028
6050,August 14 2017,DOG,Chihuahua,,U,false,Manhattan,10013
6051,August 16 2017,DOG,,,U,false,Manhattan,10016
6052,August 13 2017,DOG,Pit Bull,1,F,false,Manhattan,10030
6053,August 17 2017,DOG,SHEEP DOG,2,F,false,Manhattan,
6054,August 15 2017,DOG,CHIHUAHUA MIX,7,M,true,Manhattan,10012
6055,August 16 2017,DOG,,,U,false,Manhattan,10031
6056,August 08 2017,DOG,WOLFHOUND CROSSBREED,11,M,true,Manhattan,10003
6057,August 16 2017,DOG,Chihuahua,,U,false,Manhattan,10023
6058,August 16 2017,DOG,Doberman Pinscher,3,M,false,Manhattan,10002
6059,August 18 2017,DOG,Brussels Griffon,4,M,true,Manhattan,10019
6060,August 17 2017,DOG,,,U,false,Manhattan,10009
6061,August 17 2017,DOG,,,U,false,Manhattan,
6062,August 11 2017,DOG,German Shepherd,9,M,false,Manhattan,10024
6063,August 19 2017,DOG,,,U,false,Manhattan,10003
6064,August 21 2017,DOG,,,U,false,Manhattan,
6065,August 21 2017,DOG,Siberian Husky,,U,false,Manhattan,10019
6066,August 17 2017,DOG,MASTIFF OR CANE CORSO,,U,false,Manhattan,10024
6067,August 18 2017,DOG,MONGREL MIX,16,F,true,Manhattan,10014
6068,August 20 2017,DOG,,,U,false,Manhattan,
6069,August 17 2017,DOG,,,U,false,Manhattan,10027
6070,August 21 2017,DOG,,,U,false,Manhattan,
6071,August 20 2017,DOG,,,U,false,Manhattan,
6072,August 22 2017,DOG,Shih Tzu,10,F,false,Manhattan,10128
6073,August 22 2017,DOG,Rhodesian Ridgeback,2,M,false,Manhattan,10003
6074,August 21 2017,DOG,American Pit Bull Terrier/Pit Bull,2,M,true,Manhattan,
6075,August 23 2017,DOG,Shih Tzu,,U,false,Manhattan,
6076,August 19 2017,DOG,Pit Bull,,U,false,Manhattan,10009
6077,August 24 2017,DOG,"Schnauzer, Standard",,U,false,Manhattan,10009
6078,August 27 2017,DOG,German Shepherd,8,F,true,Manhattan,10037
6079,August 25 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,M,true,Manhattan,10036
6080,August 12 2017,DOG,German Shepherd,,U,false,Manhattan,
6081,August 02 2017,DOG,Pit Bull,,U,false,Manhattan,10001
6082,August 22 2017,DOG,Jack Russ,8,F,true,Manhattan,10029
6083,August 27 2017,DOG,Cairn Terrier,12Y,M,true,Manhattan,10027
6084,August 27 2017,DOG,Pomeranian,,U,false,Manhattan,
6085,August 27 2017,DOG,,2Y,M,false,Manhattan,
6086,August 17 2017,DOG,Pit Bull,,U,false,Manhattan,10032
6087,August 27 2017,DOG,TERRIER MIX,8,M,true,Manhattan,10012
6088,August 25 2017,DOG,Bull dog,,U,false,Manhattan,
6089,August 28 2017,DOG,Yorkshire Terrier,,U,false,Manhattan,10069
6090,August 28 2017,DOG,,,U,false,Manhattan,10009
6091,August 30 2017,DOG,Pit Bull,5,M,true,Manhattan,10029
6092,August 28 2017,DOG,Pit Bull,4Y,F,false,Manhattan,10032
6093,August 29 2017,DOG,Pit Bull,2,M,false,Manhattan,
6094,August 30 2017,DOG,Bull Terrier,4,M,true,Manhattan,10023
6095,August 30 2017,DOG,Siberian Husky,,U,false,Manhattan,10023
6096,August 30 2017,DOG,Pit Bull,5,M,false,Manhattan,10029
6097,August 31 2017,DOG,SHEPHERD,,U,false,Manhattan,
6098,August 29 2017,DOG,,,U,false,Manhattan,
6099,August 22 2017,DOG,Weimaraner,2,M,true,Manhattan,10025
6100,August 31 2017,DOG,Newfoundland,11,M,true,Manhattan,10019
6101,August 31 2017,DOG,Mixed/Other,,U,false,Manhattan,
6102,September 02 2017,DOG,Maltese,7,M,true,Manhattan,10009
6103,September 01 2017,DOG,,,U,false,Manhattan,
6104,September 03 2017,DOG,American Pit Bull Mix / Pit Bull Mix,1,F,false,Manhattan,
6105,September 03 2017,DOG,Pit Bull,,M,true,Manhattan,
6106,September 05 2017,DOG,Cocker Spaniel,4,M,true,Manhattan,10009
6107,September 04 2017,DOG,,,U,false,Manhattan,10039
6108,September 02 2017,DOG,Yorkshire Terrier,13,M,true,Manhattan,10033
6109,September 01 2017,DOG,,,U,false,Manhattan,
6110,September 07 2017,DOG,Labrador Retriever,6Y,M,true,Manhattan,10285
6111,September 02 2017,DOG,,,U,false,Manhattan,10021
6112,September 08 2017,DOG,American Pit Bull Mix / Pit Bull Mix,3,F,false,Manhattan,10009
6113,September 10 2017,DOG,Akita,6,M,false,Manhattan,10031
6114,September 09 2017,DOG,Pit Bull,,U,false,Manhattan,10025
6115,September 10 2017,DOG,,,U,false,Manhattan,10029
6116,July 12 2017,DOG,Bernese Mountain,6,M,true,Manhattan,
6117,September 11 2017,DOG,COCKAPOO,10,M,true,Manhattan,
6118,September 12 2017,DOG,Pomeranian,13,M,true,Manhattan,10032
6119,September 12 2017,DOG,,,U,false,Manhattan,10038
6120,September 12 2017,DOG,Mixed/Other,,U,false,Manhattan,10001
6121,September 13 2017,DOG,,10,F,false,Manhattan,10040
6122,September 06 2017,DOG,PIT BULL / GERMAN SHEPHERD MIX,1,M,false,Manhattan,10037
6123,September 17 2017,DOG,Pit Bull,,U,false,Manhattan,10029
6124,September 16 2017,DOG,American Staffordshire Terrier,2,M,false,Manhattan,10018
6125,September 14 2017,DOG,TERRIER MIX,3,F,true,Manhattan,10037
6126,September 16 2017,DOG,Shih Tzu,11,M,false,Manhattan,10065
6127,September 17 2017,DOG,SHIH TZU CROSSBREED,3,F,true,Manhattan,10003
6128,September 16 2017,DOG,Maltese,8,M,true,Manhattan,10019
6129,September 08 2017,DOG,Pomeranian,7,M,false,Manhattan,
6130,September 16 2017,DOG,,,U,false,Manhattan,10028
6131,September 14 2017,DOG,,,U,false,Manhattan,10013
6132,September 16 2017,DOG,POMERANIAN/ HUSKY,8M,M,true,Manhattan,10029
6133,September 18 2017,DOG,Greyhound,7,M,false,Manhattan,10024
6134,September 20 2017,DOG,Pit Bull,1,M,true,Manhattan,10030
6135,September 09 2017,DOG,Shih Tzu,3,M,true,Manhattan,10128
6136,September 18 2017,DOG,,,U,false,Manhattan,
6137,September 17 2017,DOG,Pomeranian,16,M,false,Manhattan,10035
6138,September 18 2017,DOG,TERRIER MIX,10M,M,true,Manhattan,
6139,September 18 2017,DOG,,,U,false,Manhattan,
6140,September 19 2017,DOG,Dachshund Smooth Coat,,U,false,Manhattan,10023
6141,September 15 2017,DOG,,,U,false,Manhattan,
6142,September 21 2017,DOG,TERRIER,,U,false,Manhattan,
6143,September 22 2017,DOG,Portuguese Water Dog,11,M,true,Manhattan,10022
6144,September 22 2017,DOG,Pit Bull,1,M,false,Manhattan,10026
6145,September 24 2017,DOG,Pit Bull,,U,false,Manhattan,10128
6146,September 23 2017,DOG,AMERICAN STAFF MIX,4,M,false,Manhattan,10029
6147,August 31 2017,DOG,,,U,false,Manhattan,
6148,September 23 2017,DOG,,,U,false,Manhattan,10024
6149,September 22 2017,DOG,UNKNOWN,,U,false,Manhattan,10026
6150,September 25 2017,DOG,,,U,false,Manhattan,10009
6151,September 27 2017,DOG,,,U,false,Manhattan,10002
6152,September 20 2017,DOG,,,U,false,Manhattan,
6153,September 27 2017,DOG,TERRIER MIX,5,F,true,Manhattan,10032
6154,September 27 2017,DOG,CHIHUAHUA/YORKSHIRE MIX,1,F,false,Manhattan,10035
6155,September 27 2017,DOG,Pomeranian,8,M,true,Manhattan,10001
6156,September 28 2017,DOG,Shih Tzu,5,F,true,Manhattan,10025
6157,September 29 2017,DOG,Pit Bull,8,M,false,Manhattan,10035
6158,September 29 2017,DOG,Pit Bull,,U,false,Manhattan,
6159,September 29 2017,DOG,Saint Bernard,4,M,false,Manhattan,10014
6160,October 01 2017,DOG,,,U,false,Manhattan,10023
6161,September 30 2017,DOG,Yorkshire Terrier,4,M,true,Manhattan,10024
6162,September 29 2017,DOG,Bull dog,,U,false,Manhattan,10280
6163,September 20 2017,DOG,Bull dog,,U,false,Manhattan,10065
6164,September 29 2017,DOG,,,U,false,Manhattan,
6165,September 24 2017,DOG,Pit Bull,5,M,true,Manhattan,10014
6166,October 02 2017,DOG,"Bull Dog, French",2,F,true,Manhattan,10003
6167,September 30 2017,DOG,Boxer,5,M,true,Manhattan,10030
6168,September 25 2017,DOG,,,U,false,Manhattan,
6169,September 29 2017,DOG,"Mastiff, Bull",6,F,true,Manhattan,
6170,September 29 2017,DOG,Shih Tzu,2,M,false,Manhattan,
6171,October 03 2017,DOG,Boston Terrier,,U,false,Manhattan,10065
6172,September 30 2017,DOG,Jack Russ,13,F,true,Manhattan,10003
6173,September 30 2017,DOG,,,U,false,Manhattan,
6174,October 02 2017,DOG,,,U,false,Manhattan,
6175,October 02 2017,DOG,Labrador Retriever,3,M,true,Manhattan,10014
6176,October 02 2017,DOG,Bull dog,,U,false,Manhattan,
6177,September 30 2017,DOG,Beagle,,U,false,Manhattan,
6178,October 05 2017,DOG,Australian Shepherd,,U,false,Manhattan,10009
6179,September 28 2017,DOG,American Pit Bull Mix / Pit Bull Mix,2,F,true,Manhattan,10128
6180,September 25 2017,DOG,,,U,false,Manhattan,10012
6181,October 03 2017,DOG,MALTIPOO,5,U,false,Manhattan,
6182,October 04 2017,DOG,"Poodle, Standard",,U,false,Manhattan,
6183,October 04 2017,DOG,JACK RUSSELL TERRIER/ BASENJI MIX,11,F,true,Manhattan,10282
6184,October 06 2017,DOG,German Shepherd,,M,false,Manhattan,10007
6185,October 08 2017,DOG,SHIH TZU MALTESE MIX,,M,true,Manhattan,10075
6186,October 09 2017,DOG,Mixed/Other,,U,false,Manhattan,10010
6187,October 05 2017,DOG,Greyhound,,U,false,Manhattan,
6188,October 05 2017,DOG,Mixed/Other,,U,false,Manhattan,10025
6189,October 08 2017,DOG,,,U,false,Manhattan,
6190,September 28 2017,DOG,Pit Bull,,F,false,Manhattan,10128
6191,October 05 2017,DOG,,,U,false,Manhattan,
6192,October 03 2017,DOG,Pit Bull,8W,M,false,Manhattan,10128
6193,October 10 2017,DOG,,,U,false,Manhattan,10016
6194,October 10 2017,DOG,,,U,false,Manhattan,10012
